"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","track_name","track_number","type","track_uri","is_local","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.622,0.632,9,-9.329,1,0.0337,0.00093,0.753,0.573,0.35,105.072,"4XaV4XMROzY1G242gB3Q4K","https://api.spotify.com/v1/audio-analysis/4XaV4XMROzY1G242gB3Q4K",4,1,209034,FALSE,"https://api.spotify.com/v1/tracks/4XaV4XMROzY1G242gB3Q4K","Crawling (Instrumental)",1,"track","spotify:track:4XaV4XMROzY1G242gB3Q4K",FALSE,"https://open.spotify.com/track/4XaV4XMROzY1G242gB3Q4K","Papercuts: Instrumentals","A","major","A major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.562,0.929,4,-5.818,1,0.0806,0.00198,0.662,0.0404,0.519,134.917,"46ppIcCWeyCeNS6BbveSc0","https://api.spotify.com/v1/audio-analysis/46ppIcCWeyCeNS6BbveSc0",4,1,162726,FALSE,"https://api.spotify.com/v1/tracks/46ppIcCWeyCeNS6BbveSc0","Faint (Instrumental)",2,"track","spotify:track:46ppIcCWeyCeNS6BbveSc0",FALSE,"https://open.spotify.com/track/46ppIcCWeyCeNS6BbveSc0","Papercuts: Instrumentals","E","major","E major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.728,0.375,2,-12.569,1,0.0356,0.00583,0.243,0.499,0.637,106.975,"4ySeTJOYb31uzSdIMw0U3x","https://api.spotify.com/v1/audio-analysis/4ySeTJOYb31uzSdIMw0U3x",4,1,205233,FALSE,"https://api.spotify.com/v1/tracks/4ySeTJOYb31uzSdIMw0U3x","Numb / Encore (Instrumental)",3,"track","spotify:track:4ySeTJOYb31uzSdIMw0U3x",FALSE,"https://open.spotify.com/track/4ySeTJOYb31uzSdIMw0U3x","Papercuts: Instrumentals","D","major","D major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.499,0.816,9,-6.206,1,0.0561,6.4e-06,0.761,0.0343,0.708,150.162,"4B1Uaz5w9HGXtIigc3zyQa","https://api.spotify.com/v1/audio-analysis/4B1Uaz5w9HGXtIigc3zyQa",4,1,184346,FALSE,"https://api.spotify.com/v1/tracks/4B1Uaz5w9HGXtIigc3zyQa","Papercut (Instrumental)",4,"track","spotify:track:4B1Uaz5w9HGXtIigc3zyQa",FALSE,"https://open.spotify.com/track/4B1Uaz5w9HGXtIigc3zyQa","Papercuts: Instrumentals","A","major","A major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.515,0.833,4,-7.026,0,0.0265,0.0939,0.946,0.149,0.465,99.943,"3zruk8xsxvYcLOsYjFNl8E","https://api.spotify.com/v1/audio-analysis/3zruk8xsxvYcLOsYjFNl8E",4,1,195388,FALSE,"https://api.spotify.com/v1/tracks/3zruk8xsxvYcLOsYjFNl8E","Breaking the Habit (Instrumental)",5,"track","spotify:track:3zruk8xsxvYcLOsYjFNl8E",FALSE,"https://open.spotify.com/track/3zruk8xsxvYcLOsYjFNl8E","Papercuts: Instrumentals","E","minor","E minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.558,0.736,3,-7.131,0,0.0299,2.11e-05,0.899,0.071,0.282,105.074,"6RUv6gg1Jv1NMT8N5Jv2Wd","https://api.spotify.com/v1/audio-analysis/6RUv6gg1Jv1NMT8N5Jv2Wd",4,1,216346,FALSE,"https://api.spotify.com/v1/tracks/6RUv6gg1Jv1NMT8N5Jv2Wd","In the End (Instrumental)",6,"track","spotify:track:6RUv6gg1Jv1NMT8N5Jv2Wd",FALSE,"https://open.spotify.com/track/6RUv6gg1Jv1NMT8N5Jv2Wd","Papercuts: Instrumentals","D#","minor","D# minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.502,0.872,11,-6.316,1,0.0281,0.000181,0.746,0.125,0.562,139.998,"6rmBv18D2JgQy0GWIRwwST","https://api.spotify.com/v1/audio-analysis/6rmBv18D2JgQy0GWIRwwST",4,1,164466,FALSE,"https://api.spotify.com/v1/tracks/6rmBv18D2JgQy0GWIRwwST","Bleed It Out (Instrumental)",7,"track","spotify:track:6rmBv18D2JgQy0GWIRwwST",FALSE,"https://open.spotify.com/track/6rmBv18D2JgQy0GWIRwwST","Papercuts: Instrumentals","B","major","B major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.397,0.875,10,-6.123,0,0.0315,1.01e-05,0.477,0.214,0.334,161.918,"7sg2aQZFGgIhDuOZVUGWYO","https://api.spotify.com/v1/audio-analysis/7sg2aQZFGgIhDuOZVUGWYO",4,1,214017,FALSE,"https://api.spotify.com/v1/tracks/7sg2aQZFGgIhDuOZVUGWYO","Somewhere I Belong (Instrumental)",8,"track","spotify:track:7sg2aQZFGgIhDuOZVUGWYO",FALSE,"https://open.spotify.com/track/7sg2aQZFGgIhDuOZVUGWYO","Papercuts: Instrumentals","A#","minor","A# minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.6,0.904,4,-6.872,1,0.07,0.0328,0.841,0.15,0.144,170.009,"6y7mwRBftYgFiAk2QRYOi1","https://api.spotify.com/v1/audio-analysis/6y7mwRBftYgFiAk2QRYOi1",4,1,231157,FALSE,"https://api.spotify.com/v1/tracks/6y7mwRBftYgFiAk2QRYOi1","Waiting for the End (Instrumental)",9,"track","spotify:track:6y7mwRBftYgFiAk2QRYOi1",FALSE,"https://open.spotify.com/track/6y7mwRBftYgFiAk2QRYOi1","Papercuts: Instrumentals","E","major","E major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.671,0.905,1,-6.481,0,0.027,0.0405,0.888,0.112,0.696,108.005,"0L0yA1cbvbeXUYkrCGa1Zd","https://api.spotify.com/v1/audio-analysis/0L0yA1cbvbeXUYkrCGa1Zd",4,1,205394,FALSE,"https://api.spotify.com/v1/tracks/0L0yA1cbvbeXUYkrCGa1Zd","CASTLE OF GLASS (Instrumental)",10,"track","spotify:track:0L0yA1cbvbeXUYkrCGa1Zd",FALSE,"https://open.spotify.com/track/0L0yA1cbvbeXUYkrCGa1Zd","Papercuts: Instrumentals","C#","minor","C# minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.465,0.115,8,-18.91,1,0.0409,0.963,0.872,0.0891,0.188,167.737,"0yL46UtgzVtn7npJVQBzSe","https://api.spotify.com/v1/audio-analysis/0yL46UtgzVtn7npJVQBzSe",4,1,255450,FALSE,"https://api.spotify.com/v1/tracks/0yL46UtgzVtn7npJVQBzSe","One More Light (Instrumental)",11,"track","spotify:track:0yL46UtgzVtn7npJVQBzSe",FALSE,"https://open.spotify.com/track/0yL46UtgzVtn7npJVQBzSe","Papercuts: Instrumentals","G#","major","G# major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.521,0.988,9,-6.463,0,0.0473,0.000321,0.959,0.112,0.573,110.016,"72yk9NeUJJZXSGB0SypJF1","https://api.spotify.com/v1/audio-analysis/72yk9NeUJJZXSGB0SypJF1",4,1,230258,FALSE,"https://api.spotify.com/v1/tracks/72yk9NeUJJZXSGB0SypJF1","BURN IT DOWN (Instrumental)",12,"track","spotify:track:72yk9NeUJJZXSGB0SypJF1",FALSE,"https://open.spotify.com/track/72yk9NeUJJZXSGB0SypJF1","Papercuts: Instrumentals","A","minor","A minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.636,0.895,5,-6.613,1,0.0315,0.000402,0.757,0.109,0.393,120.039,"5ej37Qdesrc0qmylxRN0xN","https://api.spotify.com/v1/audio-analysis/5ej37Qdesrc0qmylxRN0xN",4,1,208366,FALSE,"https://api.spotify.com/v1/tracks/5ej37Qdesrc0qmylxRN0xN","What I've Done (Instrumental)",13,"track","spotify:track:5ej37Qdesrc0qmylxRN0xN",FALSE,"https://open.spotify.com/track/5ej37Qdesrc0qmylxRN0xN","Papercuts: Instrumentals","F","major","F major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.546,0.762,1,-6.402,0,0.0341,5.75e-05,0.877,0.151,0.478,102.264,"5dagCN1KHDSj44Cu2FuFYh","https://api.spotify.com/v1/audio-analysis/5dagCN1KHDSj44Cu2FuFYh",4,1,201340,FALSE,"https://api.spotify.com/v1/tracks/5dagCN1KHDSj44Cu2FuFYh","QWERTY (Instrumental)",14,"track","spotify:track:5dagCN1KHDSj44Cu2FuFYh",FALSE,"https://open.spotify.com/track/5dagCN1KHDSj44Cu2FuFYh","Papercuts: Instrumentals","C#","minor","C# minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.46,0.927,9,-6.358,1,0.0402,6.01e-05,0.775,0.0482,0.463,95.109,"0Lc9LYNJ7X2em2ZGpkuWNf","https://api.spotify.com/v1/audio-analysis/0Lc9LYNJ7X2em2ZGpkuWNf",4,1,155642,FALSE,"https://api.spotify.com/v1/tracks/0Lc9LYNJ7X2em2ZGpkuWNf","One Step Closer (Instrumental)",15,"track","spotify:track:0Lc9LYNJ7X2em2ZGpkuWNf",FALSE,"https://open.spotify.com/track/0Lc9LYNJ7X2em2ZGpkuWNf","Papercuts: Instrumentals","A","major","A major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.537,0.767,5,-4.697,0,0.034,0.000115,0.83,0.105,0.297,118.025,"6c4Jee41407rtxPMeBUEe5","https://api.spotify.com/v1/audio-analysis/6c4Jee41407rtxPMeBUEe5",4,1,269866,FALSE,"https://api.spotify.com/v1/tracks/6c4Jee41407rtxPMeBUEe5","New Divide (Instrumental)",16,"track","spotify:track:6c4Jee41407rtxPMeBUEe5",FALSE,"https://open.spotify.com/track/6c4Jee41407rtxPMeBUEe5","Papercuts: Instrumentals","F","minor","F minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.489,0.486,0,-8.28,1,0.0308,0.0286,0.892,0.128,0.217,160.064,"5E89LIlHBmsOhDTu1KoIE5","https://api.spotify.com/v1/audio-analysis/5E89LIlHBmsOhDTu1KoIE5",4,1,199215,FALSE,"https://api.spotify.com/v1/tracks/5E89LIlHBmsOhDTu1KoIE5","Leave Out All The Rest (Instrumental)",17,"track","spotify:track:5E89LIlHBmsOhDTu1KoIE5",FALSE,"https://open.spotify.com/track/5E89LIlHBmsOhDTu1KoIE5","Papercuts: Instrumentals","C","major","C major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.577,0.75,7,-6.628,1,0.0353,0.00408,0.734,0.378,0.409,105.018,"339gEiwLYqFOYxpFfZmgyN","https://api.spotify.com/v1/audio-analysis/339gEiwLYqFOYxpFfZmgyN",4,1,201320,FALSE,"https://api.spotify.com/v1/tracks/339gEiwLYqFOYxpFfZmgyN","Lost (Instrumental)",18,"track","spotify:track:339gEiwLYqFOYxpFfZmgyN",FALSE,"https://open.spotify.com/track/339gEiwLYqFOYxpFfZmgyN","Papercuts: Instrumentals","G","major","G major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.481,0.836,9,-7.399,1,0.031,0.000126,0.857,0.601,0.119,109.949,"17uGK232T2oqGTYvh8R2Z3","https://api.spotify.com/v1/audio-analysis/17uGK232T2oqGTYvh8R2Z3",4,1,186199,FALSE,"https://api.spotify.com/v1/tracks/17uGK232T2oqGTYvh8R2Z3","Numb (Instrumental)",19,"track","spotify:track:17uGK232T2oqGTYvh8R2Z3",FALSE,"https://open.spotify.com/track/17uGK232T2oqGTYvh8R2Z3","Papercuts: Instrumentals","A","major","A major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","494aUGKXMH5ruXtR3O1a3H","album","2024-06-28",2024,"day",0.572,0.607,8,-7.826,0,0.0332,0.00344,0.842,0.0996,0.0518,124.064,"3OS7J9Yfp16foCfr8u83bX","https://api.spotify.com/v1/audio-analysis/3OS7J9Yfp16foCfr8u83bX",4,1,176657,FALSE,"https://api.spotify.com/v1/tracks/3OS7J9Yfp16foCfr8u83bX","Friendly Fire (Instrumental)",20,"track","spotify:track:3OS7J9Yfp16foCfr8u83bX",FALSE,"https://open.spotify.com/track/3OS7J9Yfp16foCfr8u83bX","Papercuts: Instrumentals","G#","minor","G# minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.576,0.659,4,-6.387,1,0.0345,0.0348,1.23e-05,0.523,0.325,105.048,"4yQI9wjNF0gYUHwjNpCLQ9","https://api.spotify.com/v1/audio-analysis/4yQI9wjNF0gYUHwjNpCLQ9",4,1,209034,FALSE,"https://api.spotify.com/v1/tracks/4yQI9wjNF0gYUHwjNpCLQ9","Crawling",1,"track","spotify:track:4yQI9wjNF0gYUHwjNpCLQ9",FALSE,"https://open.spotify.com/track/4yQI9wjNF0gYUHwjNpCLQ9","Papercuts","E","major","E major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.534,0.974,4,-4.11,1,0.158,0.0944,0,0.0699,0.539,135.001,"5C85MPxFAZE5tUcJQB1P30","https://api.spotify.com/v1/audio-analysis/5C85MPxFAZE5tUcJQB1P30",4,1,162688,FALSE,"https://api.spotify.com/v1/tracks/5C85MPxFAZE5tUcJQB1P30","Faint",2,"track","spotify:track:5C85MPxFAZE5tUcJQB1P30",FALSE,"https://open.spotify.com/track/5C85MPxFAZE5tUcJQB1P30","Papercuts","E","major","E major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.684,0.752,2,-5.788,1,0.147,0.0611,0,0.255,0.791,107.003,"1h94Gt9wygZ7vPFR07fYPG","https://api.spotify.com/v1/audio-analysis/1h94Gt9wygZ7vPFR07fYPG",4,1,206300,TRUE,"https://api.spotify.com/v1/tracks/1h94Gt9wygZ7vPFR07fYPG","Numb / Encore",3,"track","spotify:track:1h94Gt9wygZ7vPFR07fYPG",FALSE,"https://open.spotify.com/track/1h94Gt9wygZ7vPFR07fYPG","Papercuts","D","major","D major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.513,0.877,9,-4.608,1,0.0974,7.29e-05,0,0.149,0.734,150.134,"3MLGWsrThUbVq4Fsr8RIjc","https://api.spotify.com/v1/audio-analysis/3MLGWsrThUbVq4Fsr8RIjc",4,1,186219,FALSE,"https://api.spotify.com/v1/tracks/3MLGWsrThUbVq4Fsr8RIjc","Papercut",4,"track","spotify:track:3MLGWsrThUbVq4Fsr8RIjc",FALSE,"https://open.spotify.com/track/3MLGWsrThUbVq4Fsr8RIjc","Papercuts","A","major","A major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.555,0.831,4,-4.422,0,0.0328,0.0399,0,0.153,0.547,99.968,"6AaZ2E0giZiHkWVfL8hjF1","https://api.spotify.com/v1/audio-analysis/6AaZ2E0giZiHkWVfL8hjF1",4,1,197177,FALSE,"https://api.spotify.com/v1/tracks/6AaZ2E0giZiHkWVfL8hjF1","Breaking the Habit",5,"track","spotify:track:6AaZ2E0giZiHkWVfL8hjF1",FALSE,"https://open.spotify.com/track/6AaZ2E0giZiHkWVfL8hjF1","Papercuts","E","minor","E minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.535,0.856,3,-5.055,0,0.0471,0.00422,0,0.0656,0.347,105.066,"5DXGHZ3QDh0FcLXPMWTv9U","https://api.spotify.com/v1/audio-analysis/5DXGHZ3QDh0FcLXPMWTv9U",4,1,216293,FALSE,"https://api.spotify.com/v1/tracks/5DXGHZ3QDh0FcLXPMWTv9U","In the End",6,"track","spotify:track:5DXGHZ3QDh0FcLXPMWTv9U",FALSE,"https://open.spotify.com/track/5DXGHZ3QDh0FcLXPMWTv9U","Papercuts","D#","minor","D# minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.515,0.957,4,-4.252,1,0.053,0.0948,0,0.599,0.596,139.999,"3ngEujGXz33Imh6JkEeFfs","https://api.spotify.com/v1/audio-analysis/3ngEujGXz33Imh6JkEeFfs",4,1,164457,TRUE,"https://api.spotify.com/v1/tracks/3ngEujGXz33Imh6JkEeFfs","Bleed It Out",7,"track","spotify:track:3ngEujGXz33Imh6JkEeFfs",FALSE,"https://open.spotify.com/track/3ngEujGXz33Imh6JkEeFfs","Papercuts","E","major","E major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.424,0.929,1,-4.201,1,0.0702,0.000309,0,0.272,0.39,161.943,"3pScwKYtxX21CQBlPr1dx7","https://api.spotify.com/v1/audio-analysis/3pScwKYtxX21CQBlPr1dx7",4,1,214073,FALSE,"https://api.spotify.com/v1/tracks/3pScwKYtxX21CQBlPr1dx7","Somewhere I Belong",8,"track","spotify:track:3pScwKYtxX21CQBlPr1dx7",FALSE,"https://open.spotify.com/track/3pScwKYtxX21CQBlPr1dx7","Papercuts","C#","major","C# major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.488,0.962,4,-4.157,1,0.137,0.0398,1.18e-06,0.445,0.323,170.004,"4g9Rm7ST0lTTJDpQzac48P","https://api.spotify.com/v1/audio-analysis/4g9Rm7ST0lTTJDpQzac48P",4,1,231157,FALSE,"https://api.spotify.com/v1/tracks/4g9Rm7ST0lTTJDpQzac48P","Waiting for the End",9,"track","spotify:track:4g9Rm7ST0lTTJDpQzac48P",FALSE,"https://open.spotify.com/track/4g9Rm7ST0lTTJDpQzac48P","Papercuts","E","major","E major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.615,0.913,1,-4.034,0,0.0276,0.0814,0.0015,0.122,0.66,108.012,"5oQNTH2WkhdsCEETc5XriH","https://api.spotify.com/v1/audio-analysis/5oQNTH2WkhdsCEETc5XriH",4,1,205394,FALSE,"https://api.spotify.com/v1/tracks/5oQNTH2WkhdsCEETc5XriH","CASTLE OF GLASS",10,"track","spotify:track:5oQNTH2WkhdsCEETc5XriH",FALSE,"https://open.spotify.com/track/5oQNTH2WkhdsCEETc5XriH","Papercuts","C#","minor","C# minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.429,0.207,8,-11.092,1,0.0408,0.889,0,0.0891,0.169,168.255,"5mvBULQmmnCYlUVTPt5cEU","https://api.spotify.com/v1/audio-analysis/5mvBULQmmnCYlUVTPt5cEU",4,1,255081,FALSE,"https://api.spotify.com/v1/tracks/5mvBULQmmnCYlUVTPt5cEU","One More Light",11,"track","spotify:track:5mvBULQmmnCYlUVTPt5cEU",FALSE,"https://open.spotify.com/track/5mvBULQmmnCYlUVTPt5cEU","Papercuts","G#","major","G# major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.578,0.971,9,-4.978,0,0.0506,0.0127,0,0.153,0.562,110.002,"2YRLXsjjIO7oj1OIEWnmTT","https://api.spotify.com/v1/audio-analysis/2YRLXsjjIO7oj1OIEWnmTT",4,1,230258,FALSE,"https://api.spotify.com/v1/tracks/2YRLXsjjIO7oj1OIEWnmTT","BURN IT DOWN",12,"track","spotify:track:2YRLXsjjIO7oj1OIEWnmTT",FALSE,"https://open.spotify.com/track/2YRLXsjjIO7oj1OIEWnmTT","Papercuts","A","minor","A minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.627,0.915,5,-5.755,1,0.0323,0.0152,0,0.143,0.32,120.093,"3ZihDcSeGEhZPT2zBCt3xo","https://api.spotify.com/v1/audio-analysis/3ZihDcSeGEhZPT2zBCt3xo",4,1,207003,FALSE,"https://api.spotify.com/v1/tracks/3ZihDcSeGEhZPT2zBCt3xo","What I've Done",13,"track","spotify:track:3ZihDcSeGEhZPT2zBCt3xo",FALSE,"https://open.spotify.com/track/3ZihDcSeGEhZPT2zBCt3xo","Papercuts","F","major","F major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.561,0.855,6,-4.984,0,0.0449,0.000259,0.000211,0.139,0.461,102.568,"5njHkFji5oL7cYrbuHZyaC","https://api.spotify.com/v1/audio-analysis/5njHkFji5oL7cYrbuHZyaC",4,1,201341,FALSE,"https://api.spotify.com/v1/tracks/5njHkFji5oL7cYrbuHZyaC","QWERTY",14,"track","spotify:track:5njHkFji5oL7cYrbuHZyaC",FALSE,"https://open.spotify.com/track/5njHkFji5oL7cYrbuHZyaC","Papercuts","F#","minor","F# minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.468,0.976,9,-4.732,1,0.0528,0.00548,5.88e-06,0.123,0.396,95.118,"1PVB2vPslanitCuhjvnqxc","https://api.spotify.com/v1/audio-analysis/1PVB2vPslanitCuhjvnqxc",4,1,155647,FALSE,"https://api.spotify.com/v1/tracks/1PVB2vPslanitCuhjvnqxc","One Step Closer",15,"track","spotify:track:1PVB2vPslanitCuhjvnqxc",FALSE,"https://open.spotify.com/track/1PVB2vPslanitCuhjvnqxc","Papercuts","A","major","A major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.493,0.792,5,-3.877,0,0.0358,0.000219,1.05e-06,0.0936,0.365,117.968,"5wmkQbOUTLjnDsdLeNgtO3","https://api.spotify.com/v1/audio-analysis/5wmkQbOUTLjnDsdLeNgtO3",4,1,269098,FALSE,"https://api.spotify.com/v1/tracks/5wmkQbOUTLjnDsdLeNgtO3","New Divide",16,"track","spotify:track:5wmkQbOUTLjnDsdLeNgtO3",FALSE,"https://open.spotify.com/track/5wmkQbOUTLjnDsdLeNgtO3","Papercuts","F","minor","F minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.503,0.626,0,-6.376,1,0.0341,0.278,3.17e-06,0.225,0.225,80.041,"31ymMAWySGsMvIBZ8ry65u","https://api.spotify.com/v1/audio-analysis/31ymMAWySGsMvIBZ8ry65u",4,1,199204,FALSE,"https://api.spotify.com/v1/tracks/31ymMAWySGsMvIBZ8ry65u","Leave Out All The Rest",17,"track","spotify:track:31ymMAWySGsMvIBZ8ry65u",FALSE,"https://open.spotify.com/track/31ymMAWySGsMvIBZ8ry65u","Papercuts","C","major","C major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.596,0.798,0,-4.63,1,0.0285,0.00412,0,0.338,0.459,105.01,"16dALKZMgCknDLnGZI9emn","https://api.spotify.com/v1/audio-analysis/16dALKZMgCknDLnGZI9emn",4,1,199342,FALSE,"https://api.spotify.com/v1/tracks/16dALKZMgCknDLnGZI9emn","Lost",18,"track","spotify:track:16dALKZMgCknDLnGZI9emn",FALSE,"https://open.spotify.com/track/16dALKZMgCknDLnGZI9emn","Papercuts","C","major","C major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.456,0.831,9,-4.589,1,0.0417,7e-04,0,0.546,0.249,109.976,"2ULknvs2DJ0L0hLRDYunor","https://api.spotify.com/v1/audio-analysis/2ULknvs2DJ0L0hLRDYunor",4,1,187508,FALSE,"https://api.spotify.com/v1/tracks/2ULknvs2DJ0L0hLRDYunor","Numb",19,"track","spotify:track:2ULknvs2DJ0L0hLRDYunor",FALSE,"https://open.spotify.com/track/2ULknvs2DJ0L0hLRDYunor","Papercuts","A","major","A major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","1X472EvsSqH09RyrqbtyXU","album","2024-04-12",2024,"day",0.278,0.68,8,-5.289,0,0.0601,0.00675,0,0.258,0.252,185.418,"7hPBYRCHcBUMT7I5V9Go2s","https://api.spotify.com/v1/audio-analysis/7hPBYRCHcBUMT7I5V9Go2s",3,1,176901,FALSE,"https://api.spotify.com/v1/tracks/7hPBYRCHcBUMT7I5V9Go2s","Friendly Fire",20,"track","spotify:track:7hPBYRCHcBUMT7I5V9Go2s",FALSE,"https://open.spotify.com/track/7hPBYRCHcBUMT7I5V9Go2s","Papercuts","G#","minor","G# minor"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","3Q9wXhEAX7NYCPP0hxIuDz","album","2023-04-07",2023,"day",0.383,0.992,7,-3.41,1,0.131,0.000468,0,0.911,0.673,179.828,"16XJqMv1M2D1seDcPEznfY","https://api.spotify.com/v1/audio-analysis/16XJqMv1M2D1seDcPEznfY",4,1,188113,FALSE,"https://api.spotify.com/v1/tracks/16XJqMv1M2D1seDcPEznfY","Don't Stay",2,"track","spotify:track:16XJqMv1M2D1seDcPEznfY",FALSE,"https://open.spotify.com/track/16XJqMv1M2D1seDcPEznfY","Meteora 20th Anniversary Edition","G","major","G major"
"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","3Q9wXhEAX7NYCPP0hxIuDz","album","2023-04-07",2023,"day",0.424,0.929,1,-4.201,1,0.0702,0.000309,0,0.272,0.39,161.943,"1Fv4xhjAOSOV70kE3DW6n8","https://api.spotify.com/v1/audio-analysis/1Fv4xhjAOSOV70kE3DW6n8",4,1,214073,FALSE,"https://api.spotify.com/v1/tracks/1Fv4xhjAOSOV70kE3DW6n8","Somewhere I Belong",3,"track","spotify:track:1Fv4xhjAOSOV70kE3DW6n8",FALSE,"https://open.spotify.com/track/1Fv4xhjAOSOV70kE3DW6n8","Meteora 20th Anniversary Edition","C#","major","C# major"
