artist_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,track_name,track_number,album_name,key_name,mode_name,key_mode
Linkin Park,2024-06-28,0.622,0.632,9,-9.329,1,0.0337,0.00093,0.753,0.573,0.35,105.072,4,209034,False,Crawling (Instrumental),1,Papercuts: Instrumentals,A,major,A major
Linkin Park,2024-06-28,0.562,0.929,4,-5.818,1,0.0806,0.00198,0.662,0.0404,0.519,134.917,4,162726,False,Faint (Instrumental),2,Papercuts: Instrumentals,E,major,E major
Linkin Park,2024-06-28,0.728,0.375,2,-12.569,1,0.0356,0.00583,0.243,0.499,0.637,106.975,4,205233,False,Numb / Encore (Instrumental),3,Papercuts: Instrumentals,D,major,D major
Linkin Park,2024-06-28,0.499,0.816,9,-6.206,1,0.0561,6.4e-06,0.761,0.0343,0.708,150.162,4,184346,False,Papercut (Instrumental),4,Papercuts: Instrumentals,A,major,A major
Linkin Park,2024-06-28,0.515,0.833,4,-7.026,0,0.0265,0.0939,0.946,0.149,0.465,99.943,4,195388,False,Breaking the Habit (Instrumental),5,Papercuts: Instrumentals,E,minor,E minor
Linkin Park,2024-06-28,0.558,0.736,3,-7.131,0,0.0299,2.11e-05,0.899,0.071,0.282,105.074,4,216346,False,In the End (Instrumental),6,Papercuts: Instrumentals,D#,minor,D# minor
Linkin Park,2024-06-28,0.502,0.872,11,-6.316,1,0.0281,0.000181,0.746,0.125,0.562,139.998,4,164466,False,Bleed It Out (Instrumental),7,Papercuts: Instrumentals,B,major,B major
Linkin Park,2024-06-28,0.397,0.875,10,-6.123,0,0.0315,1.01e-05,0.477,0.214,0.334,161.918,4,214017,False,Somewhere I Belong (Instrumental),8,Papercuts: Instrumentals,A#,minor,A# minor
Linkin Park,2024-06-28,0.6,0.904,4,-6.872,1,0.07,0.0328,0.841,0.15,0.144,170.009,4,231157,False,Waiting for the End (Instrumental),9,Papercuts: Instrumentals,E,major,E major
Linkin Park,2024-06-28,0.671,0.905,1,-6.481,0,0.027,0.0405,0.888,0.112,0.696,108.005,4,205394,False,CASTLE OF GLASS (Instrumental),10,Papercuts: Instrumentals,C#,minor,C# minor
Linkin Park,2024-06-28,0.465,0.115,8,-18.91,1,0.0409,0.963,0.872,0.0891,0.188,167.737,4,255450,False,One More Light (Instrumental),11,Papercuts: Instrumentals,G#,major,G# major
Linkin Park,2024-06-28,0.521,0.988,9,-6.463,0,0.0473,0.000321,0.959,0.112,0.573,110.016,4,230258,False,BURN IT DOWN (Instrumental),12,Papercuts: Instrumentals,A,minor,A minor
Linkin Park,2024-06-28,0.636,0.895,5,-6.613,1,0.0315,0.000402,0.757,0.109,0.393,120.039,4,208366,False,What I've Done (Instrumental),13,Papercuts: Instrumentals,F,major,F major
Linkin Park,2024-06-28,0.546,0.762,1,-6.402,0,0.0341,5.75e-05,0.877,0.151,0.478,102.264,4,201340,False,QWERTY (Instrumental),14,Papercuts: Instrumentals,C#,minor,C# minor
Linkin Park,2024-06-28,0.46,0.927,9,-6.358,1,0.0402,6.01e-05,0.775,0.0482,0.463,95.109,4,155642,False,One Step Closer (Instrumental),15,Papercuts: Instrumentals,A,major,A major
Linkin Park,2024-06-28,0.537,0.767,5,-4.697,0,0.034,0.000115,0.83,0.105,0.297,118.025,4,269866,False,New Divide (Instrumental),16,Papercuts: Instrumentals,F,minor,F minor
Linkin Park,2024-06-28,0.489,0.486,0,-8.28,1,0.0308,0.0286,0.892,0.128,0.217,160.064,4,199215,False,Leave Out All The Rest (Instrumental),17,Papercuts: Instrumentals,C,major,C major
Linkin Park,2024-06-28,0.577,0.75,7,-6.628,1,0.0353,0.00408,0.734,0.378,0.409,105.018,4,201320,False,Lost (Instrumental),18,Papercuts: Instrumentals,G,major,G major
Linkin Park,2024-06-28,0.481,0.836,9,-7.399,1,0.031,0.000126,0.857,0.601,0.119,109.949,4,186199,False,Numb (Instrumental),19,Papercuts: Instrumentals,A,major,A major
Linkin Park,2024-06-28,0.572,0.607,8,-7.826,0,0.0332,0.00344,0.842,0.0996,0.0518,124.064,4,176657,False,Friendly Fire (Instrumental),20,Papercuts: Instrumentals,G#,minor,G# minor
Linkin Park,2024-04-12,0.576,0.659,4,-6.387,1,0.0345,0.0348,1.23e-05,0.523,0.325,105.048,4,209034,False,Crawling,1,Papercuts,E,major,E major
Linkin Park,2024-04-12,0.534,0.974,4,-4.11,1,0.158,0.0944,0.0,0.0699,0.539,135.001,4,162688,False,Faint,2,Papercuts,E,major,E major
Linkin Park,2024-04-12,0.684,0.752,2,-5.788,1,0.147,0.0611,0.0,0.255,0.791,107.003,4,206300,True,Numb / Encore,3,Papercuts,D,major,D major
Linkin Park,2024-04-12,0.513,0.877,9,-4.608,1,0.0974,7.29e-05,0.0,0.149,0.734,150.134,4,186219,False,Papercut,4,Papercuts,A,major,A major
Linkin Park,2024-04-12,0.555,0.831,4,-4.422,0,0.0328,0.0399,0.0,0.153,0.547,99.968,4,197177,False,Breaking the Habit,5,Papercuts,E,minor,E minor
Linkin Park,2024-04-12,0.535,0.856,3,-5.055,0,0.0471,0.00422,0.0,0.0656,0.347,105.066,4,216293,False,In the End,6,Papercuts,D#,minor,D# minor
Linkin Park,2024-04-12,0.515,0.957,4,-4.252,1,0.053,0.0948,0.0,0.599,0.596,139.999,4,164457,True,Bleed It Out,7,Papercuts,E,major,E major
Linkin Park,2024-04-12,0.424,0.929,1,-4.201,1,0.0702,0.000309,0.0,0.272,0.39,161.943,4,214073,False,Somewhere I Belong,8,Papercuts,C#,major,C# major
Linkin Park,2024-04-12,0.488,0.962,4,-4.157,1,0.137,0.0398,1.18e-06,0.445,0.323,170.004,4,231157,False,Waiting for the End,9,Papercuts,E,major,E major
Linkin Park,2024-04-12,0.615,0.913,1,-4.034,0,0.0276,0.0814,0.0015,0.122,0.66,108.012,4,205394,False,CASTLE OF GLASS,10,Papercuts,C#,minor,C# minor
Linkin Park,2024-04-12,0.429,0.207,8,-11.092,1,0.0408,0.889,0.0,0.0891,0.169,168.255,4,255081,False,One More Light,11,Papercuts,G#,major,G# major
Linkin Park,2024-04-12,0.578,0.971,9,-4.978,0,0.0506,0.0127,0.0,0.153,0.562,110.002,4,230258,False,BURN IT DOWN,12,Papercuts,A,minor,A minor
Linkin Park,2024-04-12,0.627,0.915,5,-5.755,1,0.0323,0.0152,0.0,0.143,0.32,120.093,4,207003,False,What I've Done,13,Papercuts,F,major,F major
Linkin Park,2024-04-12,0.561,0.855,6,-4.984,0,0.0449,0.000259,0.000211,0.139,0.461,102.568,4,201341,False,QWERTY,14,Papercuts,F#,minor,F# minor
Linkin Park,2024-04-12,0.468,0.976,9,-4.732,1,0.0528,0.00548,5.88e-06,0.123,0.396,95.118,4,155647,False,One Step Closer,15,Papercuts,A,major,A major
Linkin Park,2024-04-12,0.493,0.792,5,-3.877,0,0.0358,0.000219,1.05e-06,0.0936,0.365,117.968,4,269098,False,New Divide,16,Papercuts,F,minor,F minor
Linkin Park,2024-04-12,0.503,0.626,0,-6.376,1,0.0341,0.278,3.17e-06,0.225,0.225,80.041,4,199204,False,Leave Out All The Rest,17,Papercuts,C,major,C major
Linkin Park,2024-04-12,0.596,0.798,0,-4.63,1,0.0285,0.00412,0.0,0.338,0.459,105.01,4,199342,False,Lost,18,Papercuts,C,major,C major
Linkin Park,2024-04-12,0.456,0.831,9,-4.589,1,0.0417,0.0007,0.0,0.546,0.249,109.976,4,187508,False,Numb,19,Papercuts,A,major,A major
Linkin Park,2024-04-12,0.278,0.68,8,-5.289,0,0.0601,0.00675,0.0,0.258,0.252,185.418,3,176901,False,Friendly Fire,20,Papercuts,G#,minor,G# minor
Linkin Park,2023-04-07,0.383,0.992,7,-3.41,1,0.131,0.000468,0.0,0.911,0.673,179.828,4,188113,False,Don't Stay,2,Meteora 20th Anniversary Edition,G,major,G major
Linkin Park,2023-04-07,0.424,0.929,1,-4.201,1,0.0702,0.000309,0.0,0.272,0.39,161.943,4,214073,False,Somewhere I Belong,3,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.488,0.94,3,-3.671,0,0.161,0.00245,0.0,0.0505,0.678,160.081,4,175195,False,Lying from You,4,Meteora 20th Anniversary Edition,D#,minor,D# minor
Linkin Park,2023-04-07,0.715,0.959,9,-4.042,1,0.218,0.0731,0.0,0.0398,0.867,149.882,4,164310,False,Hit the Floor,5,Meteora 20th Anniversary Edition,A,major,A major
Linkin Park,2023-04-07,0.519,0.828,3,-4.79,0,0.0334,0.0482,0.0,0.13,0.282,104.926,4,204184,False,Easier to Run,6,Meteora 20th Anniversary Edition,D#,minor,D# minor
Linkin Park,2023-04-07,0.532,0.973,4,-4.058,1,0.154,0.0899,0.0,0.0767,0.503,135.063,4,162205,False,Faint,7,Meteora 20th Anniversary Edition,E,major,E major
Linkin Park,2023-04-07,0.487,0.936,9,-4.032,1,0.0494,0.00205,0.0,0.178,0.62,97.948,4,197627,False,Figure.09,8,Meteora 20th Anniversary Edition,A,major,A major
Linkin Park,2023-04-07,0.556,0.839,4,-4.311,0,0.0311,0.0305,0.0,0.103,0.549,99.901,4,196302,False,Breaking the Habit,9,Meteora 20th Anniversary Edition,E,minor,E minor
Linkin Park,2023-04-07,0.431,0.946,1,-3.515,0,0.0628,0.011,0.0,0.587,0.295,94.989,3,175646,False,From the Inside,10,Meteora 20th Anniversary Edition,C#,minor,C# minor
Linkin Park,2023-04-07,0.444,0.81,2,-3.972,1,0.286,0.0644,0.0,0.189,0.376,199.652,3,179041,False,Nobody's Listening,11,Meteora 20th Anniversary Edition,D,major,D major
Linkin Park,2023-04-07,0.58,0.948,10,-5.775,1,0.0491,0.015,0.81,0.389,0.207,97.951,4,144828,False,Session,12,Meteora 20th Anniversary Edition,A#,major,A# major
Linkin Park,2023-04-07,0.456,0.831,9,-4.589,1,0.0417,0.0007,0.0,0.546,0.249,109.976,4,187508,False,Numb,13,Meteora 20th Anniversary Edition,A,major,A major
Linkin Park,2023-04-07,0.459,0.995,4,-3.649,0,0.119,0.0022,1.44e-06,0.855,0.373,89.912,4,199160,False,Don't Stay - Live In Texas,1,Meteora 20th Anniversary Edition,E,minor,E minor
Linkin Park,2023-04-07,0.38,0.98,10,-4.427,0,0.108,0.000475,0.0,0.787,0.375,161.993,4,215386,False,Somewhere I Belong - Live In Texas,2,Meteora 20th Anniversary Edition,A#,minor,A# minor
Linkin Park,2023-04-07,0.406,0.981,6,-4.484,1,0.244,0.0054,0.0,0.923,0.51,160.145,4,186493,False,Lying from You - Live In Texas,3,Meteora 20th Anniversary Edition,F#,major,F# major
Linkin Park,2023-04-07,0.46,0.996,1,-4.377,0,0.195,0.00239,0.0,0.607,0.368,149.889,4,186320,False,Papercut - Live In Texas,4,Meteora 20th Anniversary Edition,C#,minor,C# minor
Linkin Park,2023-04-07,0.55,0.978,11,-4.291,1,0.0806,0.00938,1.4e-06,0.924,0.459,95.441,4,205546,False,Points of Authority - Live In Texas,5,Meteora 20th Anniversary Edition,B,major,B major
Linkin Park,2023-04-07,0.603,0.963,11,-4.361,0,0.0964,0.0133,7.9e-06,0.982,0.501,109.835,4,187466,False,Runaway - Live In Texas,6,Meteora 20th Anniversary Edition,B,minor,B minor
Linkin Park,2023-04-07,0.562,0.982,9,-4.588,1,0.0944,0.0245,3.14e-06,0.943,0.377,134.982,4,166373,False,Faint - Live In Texas,7,Meteora 20th Anniversary Edition,A,major,A major
Linkin Park,2023-04-07,0.453,0.964,1,-5.314,0,0.0882,0.000335,0.673,0.971,0.474,94.87,3,180720,False,From the Inside - Live In Texas,8,Meteora 20th Anniversary Edition,C#,minor,C# minor
Linkin Park,2023-04-07,0.505,0.97,6,-4.712,0,0.12,0.00431,0.0,0.957,0.421,97.893,4,231373,False,Figure.09 - Live In Texas,9,Meteora 20th Anniversary Edition,F#,minor,F# minor
Linkin Park,2023-04-07,0.494,0.992,7,-3.804,1,0.242,0.0168,1.66e-05,0.785,0.264,98.336,4,199920,False,With You - Live In Texas,10,Meteora 20th Anniversary Edition,G,major,G major
Linkin Park,2023-04-07,0.557,0.99,6,-4.142,0,0.133,0.0169,0.00111,0.959,0.235,106.835,4,247373,False,By Myself - Live In Texas,11,Meteora 20th Anniversary Edition,F#,minor,F# minor
Linkin Park,2023-04-07,0.532,0.846,3,-5.887,0,0.04,0.0487,0.00929,0.959,0.324,102.894,4,304946,False,P5hng Me A*Wy - Live In Texas,12,Meteora 20th Anniversary Edition,D#,minor,D# minor
Linkin Park,2023-04-07,0.553,0.839,9,-5.634,1,0.0333,0.000261,0.00155,0.737,0.121,109.849,4,194253,False,Numb - Live In Texas,13,Meteora 20th Anniversary Edition,A,major,A major
Linkin Park,2023-04-07,0.553,0.768,4,-5.151,1,0.0456,0.038,0.000827,0.8,0.153,104.883,4,221693,False,Crawling - Live In Texas,14,Meteora 20th Anniversary Edition,E,major,E major
Linkin Park,2023-04-07,0.484,0.941,3,-6.243,0,0.0844,0.00869,0.0549,0.316,0.162,104.897,4,243866,False,In the End - Live In Texas,15,Meteora 20th Anniversary Edition,D#,minor,D# minor
Linkin Park,2023-04-07,0.539,0.959,11,-5.729,1,0.215,0.0295,0.0,0.698,0.184,129.793,4,236906,False,A Place for My Head - Live In Texas,16,Meteora 20th Anniversary Edition,B,major,B major
Linkin Park,2023-04-07,0.455,0.968,1,-4.569,0,0.22,0.00284,1.5e-06,0.924,0.354,94.975,4,241266,False,One Step Closer - Live In Texas,17,Meteora 20th Anniversary Edition,C#,minor,C# minor
Linkin Park,2023-04-07,0.389,0.881,7,-13.96,0,0.122,0.445,0.887,0.91,0.216,98.076,4,73881,False,Session - Live In Nottingham 2003,1,Meteora 20th Anniversary Edition,G,minor,G minor
Linkin Park,2023-04-07,0.478,0.949,10,-7.09,0,0.141,4.37e-05,0.0,0.753,0.204,90.0,4,195487,False,Don't Stay - Live In Nottingham 2003,2,Meteora 20th Anniversary Edition,A#,minor,A# minor
Linkin Park,2023-04-07,0.406,0.948,10,-7.253,0,0.0607,0.000208,0.0,0.792,0.369,162.085,4,217346,False,Somewhere I Belong - Live In Nottingham 2003,3,Meteora 20th Anniversary Edition,A#,minor,A# minor
Linkin Park,2023-04-07,0.468,0.907,10,-8.027,0,0.142,0.00725,0.0,0.956,0.49,160.074,4,219650,False,Lying from You - Live In Nottingham 2003,4,Meteora 20th Anniversary Edition,A#,minor,A# minor
Linkin Park,2023-04-07,0.486,0.961,1,-7.122,1,0.05,0.000213,0.0,0.908,0.499,150.028,4,186090,True,Papercut - Live In Nottingham 2003,5,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.383,0.926,10,-7.861,0,0.0962,0.000521,0.0,0.871,0.399,190.932,4,205756,True,Points of Authority - Live In Nottingham 2003,6,Meteora 20th Anniversary Edition,A#,minor,A# minor
Linkin Park,2023-04-07,0.367,0.808,1,-8.481,1,0.0705,0.00501,0.0,0.971,0.259,108.728,4,232441,True,Runaway - Live In Nottingham 2003,7,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.557,0.964,9,-7.159,1,0.0861,0.0151,0.0,0.962,0.434,135.189,4,166431,False,Faint - Live In Nottingham 2003,8,Meteora 20th Anniversary Edition,A,major,A major
Linkin Park,2023-04-07,0.46,0.882,1,-7.664,1,0.0408,0.000197,0.000135,0.993,0.264,95.005,3,179667,False,From the Inside - Live In Nottingham 2003,9,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.577,0.812,1,-9.245,1,0.131,0.031,0.0,0.973,0.522,150.034,4,194194,False,Hit the Floor - Live In Nottingham 2003,10,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.526,0.911,0,-8.287,0,0.0784,0.00151,0.0,0.941,0.323,98.475,4,225370,True,With You - Live In Nottingham 2003,11,Meteora 20th Anniversary Edition,C,minor,C minor
Linkin Park,2023-04-07,0.533,0.706,4,-8.587,1,0.0377,0.00546,0.0,0.927,0.138,104.986,4,240183,True,Crawling - Live In Nottingham 2003,12,Meteora 20th Anniversary Edition,E,major,E major
Linkin Park,2023-04-07,0.252,0.875,1,-8.741,1,0.186,0.00316,2.45e-05,0.979,0.191,103.807,4,270731,False,In the End - Live In Nottingham 2003,13,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.461,0.736,1,-8.373,1,0.0333,0.00925,0.0,0.47,0.225,105.001,4,244584,True,Easier to Run - Live In Nottingham 2003,14,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.361,0.877,1,-8.896,1,0.117,0.00185,0.0,0.636,0.27,126.164,4,238406,True,A Place for My Head - Live In Nottingham 2003,15,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.345,0.918,1,-8.192,1,0.116,0.00151,6.4e-06,0.952,0.234,190.066,4,243843,False,One Step Closer - Live In Nottingham 2003,16,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.56,0.914,6,-5.712,0,0.0448,6.48e-05,0.898,0.348,0.527,149.919,4,54186,False,A.06,1,Meteora 20th Anniversary Edition,F#,minor,F# minor
Linkin Park,2023-04-07,0.352,0.954,10,-4.165,0,0.0541,0.000469,0.783,0.135,0.391,162.027,4,245186,False,Pretty Birdy - Somewhere I Belong 2002 Demo,2,Meteora 20th Anniversary Edition,A#,minor,A# minor
Linkin Park,2023-04-07,0.81,0.963,1,-3.908,1,0.0435,0.0428,0.162,0.0639,0.949,135.043,4,118080,False,Sold My Soul to Yo Mama,3,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.741,0.914,2,-3.631,1,0.239,0.037,0.0,0.0736,0.756,99.942,4,201677,False,Standing in the Middle,4,Meteora 20th Anniversary Edition,D,major,D major
Linkin Park,2023-04-07,0.538,0.929,11,-4.273,1,0.0391,8.26e-05,0.807,0.213,0.0885,107.002,4,211706,False,Program - Meteora Demo,5,Meteora 20th Anniversary Edition,B,major,B major
Linkin Park,2023-04-07,0.504,0.958,8,-3.163,0,0.0974,0.0195,0.0143,0.283,0.803,135.061,4,191253,False,Faint - Demo 2002,6,Meteora 20th Anniversary Edition,G#,minor,G# minor
Linkin Park,2023-04-07,0.451,0.907,6,-2.794,1,0.0396,0.000282,2.81e-05,0.686,0.313,98.055,4,203626,False,Figure.09 - Demo 2002,7,Meteora 20th Anniversary Edition,F#,major,F# major
Linkin Park,2023-04-07,0.584,0.929,4,-4.181,0,0.0405,0.00176,0.872,0.333,0.467,99.958,4,211880,False,Drawing - Breaking The Habit Demo 2002,8,Meteora 20th Anniversary Edition,E,minor,E minor
Linkin Park,2023-04-07,0.519,0.865,3,-3.019,1,0.0333,2.44e-05,0.724,0.21,0.389,120.01,4,184240,False,Cumulus - 2002 Demo,9,Meteora 20th Anniversary Edition,D#,major,D# major
Linkin Park,2023-04-07,0.482,0.923,1,-3.184,1,0.045,4.88e-05,0.934,0.0574,0.444,75.004,4,231466,False,A-Six - Original Long Version,10,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.419,0.934,11,-4.053,1,0.0516,0.000611,0.937,0.249,0.213,117.017,4,195866,False,Soundtrack - Meteora Demo,11,Meteora 20th Anniversary Edition,B,major,B major
Linkin Park,2023-04-07,0.551,0.926,1,-2.311,0,0.0686,0.0065,0.251,0.0837,0.702,135.071,4,163320,False,Broken Foot - Meteora Demo,12,Meteora 20th Anniversary Edition,C#,minor,C# minor
Linkin Park,2023-04-07,0.628,0.979,10,-2.986,0,0.118,0.00201,0.898,0.868,0.426,104.958,4,188173,False,Ominous - Meteora Demo,13,Meteora 20th Anniversary Edition,A#,minor,A# minor
Linkin Park,2023-04-07,0.629,0.876,10,-3.385,0,0.0301,0.0586,0.89,0.0762,0.0506,120.023,4,126693,False,Unfortunate - Unreleased Demo 2002,14,Meteora 20th Anniversary Edition,A#,minor,A# minor
Linkin Park,2023-04-07,0.533,0.919,8,-3.707,0,0.0268,0.000442,0.882,0.0907,0.395,102.984,4,176053,False,Pepper - Meteora Demo,15,Meteora 20th Anniversary Edition,G#,minor,G# minor
Linkin Park,2023-04-07,0.6,0.864,4,-5.825,0,0.0297,0.0971,6.91e-05,0.126,0.683,99.994,4,197951,False,Breaking the Habit - Original Mike 2002 Demo,16,Meteora 20th Anniversary Edition,E,minor,E minor
Linkin Park,2023-04-07,0.379,0.848,8,-5.332,1,0.1,0.00506,0.815,0.387,0.31,111.147,3,222000,False,Halo - Unreleased Demo 2002,17,Meteora 20th Anniversary Edition,G#,major,G# major
Linkin Park,2023-04-07,0.541,0.902,8,-4.315,1,0.0445,0.000501,0.824,0.216,0.151,107.019,4,215171,False,Rhinocerous - 2002 Demo,18,Meteora 20th Anniversary Edition,G#,major,G# major
Linkin Park,2023-04-07,0.607,0.881,9,-4.475,0,0.0357,0.00119,0.914,0.114,0.84,116.038,4,208783,False,Attached - 2003 Demo,19,Meteora 20th Anniversary Edition,A,minor,A minor
Linkin Park,2023-04-07,0.407,0.979,6,-2.477,1,0.22,0.00592,0.0,0.974,0.485,80.017,4,184265,False,Lying from You - Live LPU Tour 2003,1,Meteora 20th Anniversary Edition,F#,major,F# major
Linkin Park,2023-04-07,0.215,0.973,1,-2.784,0,0.14,0.000578,4.61e-05,0.398,0.479,95.031,3,175960,False,From the Inside - Live LPU Tour 2003,2,Meteora 20th Anniversary Edition,C#,minor,C# minor
Linkin Park,2023-04-07,0.351,0.91,3,-3.348,0,0.0525,0.00747,2.99e-05,0.143,0.293,104.955,4,200689,False,Easier to Run - Live LPU Tour 2003,3,Meteora 20th Anniversary Edition,D#,minor,D# minor
Linkin Park,2023-04-07,0.531,0.979,1,-2.809,0,0.229,0.289,0.0,0.481,0.691,100.014,4,254813,False,Step Up - Live Projekt Revolution 2002,4,Meteora 20th Anniversary Edition,C#,minor,C# minor
Linkin Park,2023-04-07,0.467,0.942,1,-3.971,1,0.0385,0.19,0.212,0.713,0.437,98.467,4,267280,False,My December - Live Projekt Revolution 2002,5,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.494,0.864,4,-3.125,1,0.0447,0.00115,6e-05,0.954,0.303,104.975,4,215093,False,Crawling - Live Reading Festival 2003,6,Meteora 20th Anniversary Edition,E,major,E major
Linkin Park,2023-04-07,0.46,0.902,4,-4.769,0,0.0418,0.075,0.0322,0.54,0.148,99.996,4,334589,False,Breaking the Habit - Live Rock Am Ring 2004,7,Meteora 20th Anniversary Edition,E,minor,E minor
Linkin Park,2023-04-07,0.459,0.952,1,-2.504,1,0.157,0.0166,0.0,0.452,0.517,104.811,4,297346,False,Step Up/Nobody's Listening/It's Goin' Down - Live,8,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.526,0.996,1,-3.108,1,0.228,0.000247,0.000737,0.407,0.153,135.042,4,268426,False,Wish - Live Projekt Revolution 2004,9,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.384,0.991,1,-1.934,1,0.109,0.00825,0.0,0.843,0.185,94.989,4,237373,False,One Step Closer (feat. Jonathan Davis) - Live Projekt Revolution 2004,10,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.596,0.798,0,-4.63,1,0.0285,0.00412,0.0,0.338,0.459,105.01,4,199342,False,Lost,1,Meteora 20th Anniversary Edition,C,major,C major
Linkin Park,2023-04-07,0.626,0.909,1,-4.419,0,0.131,0.00205,5.19e-06,0.29,0.737,140.027,4,201428,False,Fighting Myself,2,Meteora 20th Anniversary Edition,C#,minor,C# minor
Linkin Park,2023-04-07,0.642,0.954,8,-2.605,1,0.0703,0.00386,4.61e-06,0.102,0.539,120.065,4,161000,False,More the Victim,3,Meteora 20th Anniversary Edition,G#,major,G# major
Linkin Park,2023-04-07,0.389,0.995,6,-3.495,0,0.0931,9.75e-05,3.98e-05,0.197,0.407,80.004,4,188028,False,Massive,4,Meteora 20th Anniversary Edition,F#,minor,F# minor
Linkin Park,2023-04-07,0.41,0.884,6,-2.98,1,0.0577,0.00427,7.71e-05,0.0933,0.142,135.011,4,211402,False,Healing Foot,5,Meteora 20th Anniversary Edition,F#,major,F# major
Linkin Park,2023-04-07,0.508,0.971,2,-3.373,1,0.157,0.000458,0.895,0.288,0.38,149.954,4,234846,False,A6 - Meteora|20 Demo,6,Meteora 20th Anniversary Edition,D,major,D major
Linkin Park,2023-04-07,0.414,0.868,1,-3.883,1,0.0601,0.000221,0.627,0.183,0.38,160.07,4,198273,False,Cuidado - Lying From You Demo,7,Meteora 20th Anniversary Edition,C#,major,C# major
Linkin Park,2023-04-07,0.801,0.764,9,-4.116,1,0.171,0.0135,0.123,0.0726,0.952,149.956,4,193696,False,Husky - Hit The Floor Demo,8,Meteora 20th Anniversary Edition,A,major,A major
Linkin Park,2023-04-07,0.312,0.783,3,-5.403,0,0.0396,0.0147,0.754,0.102,0.0542,104.994,4,220073,False,Interrogation - Easier To Run Demo,9,Meteora 20th Anniversary Edition,D#,minor,D# minor
Linkin Park,2023-04-07,0.464,0.972,8,-3.297,0,0.0625,0.000421,0.227,0.0425,0.531,135.04,4,235687,False,Faint - Meteora|20 Demo,10,Meteora 20th Anniversary Edition,G#,minor,G# minor
Linkin Park,2023-04-07,0.503,0.895,9,-3.853,1,0.0364,3.1e-05,0.275,0.0841,0.333,97.932,4,176504,False,Plaster 2 - Figure.09 Demo,11,Meteora 20th Anniversary Edition,A,major,A major
Linkin Park,2023-04-07,0.314,0.913,6,-3.302,1,0.0911,9.56e-05,0.825,0.0395,0.544,95.046,3,204701,False,Shifter - From The Inside Demo,12,Meteora 20th Anniversary Edition,F#,major,F# major
Linkin Park,2023-04-07,0.578,0.874,10,-2.86,0,0.028,0.023,0.818,0.0899,0.879,90.011,4,194045,False,Wesside,13,Meteora 20th Anniversary Edition,A#,minor,A# minor
Linkin Park,2023-04-07,0.643,0.85,2,-4.868,1,0.032,0.101,0.124,0.131,0.178,105.015,4,277114,False,Resolution,14,Meteora 20th Anniversary Edition,D,major,D major
Linkin Park,2020-10-09,0.524,0.94,9,-3.994,1,0.111,0.000217,0.0,0.623,0.664,150.184,4,184866,False,Papercut,1,Hybrid Theory (20th Anniversary Edition),A,major,A major
Linkin Park,2020-10-09,0.492,0.969,9,-4.419,1,0.0492,0.00144,1.36e-06,0.0789,0.538,95.137,4,157333,False,One Step Closer,2,Hybrid Theory (20th Anniversary Edition),A,major,A major
Linkin Park,2020-10-09,0.423,0.978,6,-4.004,0,0.303,0.0037,0.0,0.111,0.361,196.93,4,203266,False,With You,3,Hybrid Theory (20th Anniversary Edition),F#,minor,F# minor
Linkin Park,2020-10-09,0.569,0.97,8,-3.886,0,0.196,0.03,0.0,0.0993,0.435,95.056,4,200240,False,Points of Authority,4,Hybrid Theory (20th Anniversary Edition),G#,minor,G# minor
Linkin Park,2020-10-09,0.581,0.699,4,-5.564,1,0.0337,0.0455,3.74e-06,0.536,0.282,105.074,4,208960,False,Crawling,5,Hybrid Theory (20th Anniversary Edition),E,major,E major
Linkin Park,2020-10-09,0.631,0.873,7,-4.748,1,0.0653,0.0141,0.0,0.253,0.467,109.117,4,183973,False,Runaway,6,Hybrid Theory (20th Anniversary Edition),G,major,G major
Linkin Park,2020-10-09,0.545,0.935,6,-4.159,0,0.173,0.0175,0.00279,0.297,0.339,103.024,4,189800,False,By Myself,7,Hybrid Theory (20th Anniversary Edition),F#,minor,F# minor
Linkin Park,2020-10-09,0.555,0.844,3,-6.567,0,0.0553,0.00818,0.0,0.0895,0.464,105.193,4,216800,False,In the End,8,Hybrid Theory (20th Anniversary Edition),D#,minor,D# minor
